Waktu,USD_beli,USD_jual,SGD_beli,SGD_jual,EUR_beli,EUR_jual,AUD_beli,AUD_jual
07-04-2021 16:04:05,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:04:35,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:05:05,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:05:35,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:06:05,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:06:36,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:07:06,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:07:36,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:08:06,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:08:36,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:09:06,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:09:36,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:10:06,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:10:36,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:11:06,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:11:37,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:12:07,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:12:37,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:13:07,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:13:37,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:14:08,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:14:38,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:15:08,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:15:39,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:16:09,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:16:39,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:17:09,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:17:39,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:18:09,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:18:40,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:19:11,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:19:41,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:20:12,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:20:42,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:21:12,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:21:42,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:22:12,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:22:42,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:23:12,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:23:42,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:24:12,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:24:43,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:25:13,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:25:43,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:26:13,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:26:43,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:27:13,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:27:43,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:28:13,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:28:43,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:29:13,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:29:43,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:30:14,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:30:44,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:31:14,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:31:44,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:32:14,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:32:44,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:33:14,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:33:44,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:34:14,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:34:44,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:35:15,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:35:45,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:36:15,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:36:45,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:37:15,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:37:45,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:38:15,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:38:45,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:39:15,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:39:45,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:40:16,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:40:46,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:41:16,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:41:46,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:42:16,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:42:47,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:43:17,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:43:47,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:44:17,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:44:48,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:45:18,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:45:48,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:46:18,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:46:48,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:47:18,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:47:48,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:48:18,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:48:48,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:49:18,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:49:48,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:50:19,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:50:49,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:51:19,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:51:49,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:52:19,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:52:49,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:53:19,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:53:49,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:54:19,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:54:49,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:55:20,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:55:50,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:56:21,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:56:51,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:57:21,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:57:51,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:58:21,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:58:51,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:59:21,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 16:59:52,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:00:22,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:00:52,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:01:22,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:01:52,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:02:22,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:02:52,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:03:22,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:03:53,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:04:23,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:04:53,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:05:23,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:05:53,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:06:23,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:06:53,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:07:23,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:07:53,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:08:24,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:08:54,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:09:24,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:09:54,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:10:24,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:10:54,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:11:24,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:11:55,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:12:25,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:12:55,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:13:26,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:13:56,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:14:26,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:14:56,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:15:26,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:15:56,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:16:26,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:16:56,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:17:26,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:17:56,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:18:27,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:18:57,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:19:27,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:19:57,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:20:28,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:20:58,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:21:28,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:21:58,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:22:28,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:22:58,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:23:29,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:23:59,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:24:29,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:24:59,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:25:33,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:26:03,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:26:33,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:27:03,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:27:35,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:28:05,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:28:35,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:29:05,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:29:35,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:30:06,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:30:36,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:31:07,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:31:37,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:32:07,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:32:37,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:33:07,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:33:37,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:34:07,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:34:38,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:35:08,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:35:38,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:36:09,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:36:39,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:37:09,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:37:39,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:38:09,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:38:39,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:39:09,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:39:40,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:40:10,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:40:40,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:41:10,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:41:40,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:42:11,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:42:41,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:43:11,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:43:41,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:44:11,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:44:42,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:45:12,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:45:42,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:46:12,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:46:42,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:47:12,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:47:42,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:48:12,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:48:42,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:49:12,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:49:42,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:50:13,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:50:43,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:51:13,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:51:43,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:52:13,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:52:43,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:53:13,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:53:43,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:54:13,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:54:43,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:55:13,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:55:44,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:56:14,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:56:44,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:57:14,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:57:44,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:58:14,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:58:44,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:59:14,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 17:59:44,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:00:14,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:00:45,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:01:15,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:01:45,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:02:15,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:02:45,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:03:16,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:03:46,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:04:16,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:04:46,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:05:16,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:05:48,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:06:18,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:06:48,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:07:18,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
