Waktu,USD_beli,USD_jual,SGD_beli,SGD_jual,EUR_beli,EUR_jual,AUD_beli,AUD_jual
07-04-2021 18:07:48,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:08:18,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:08:48,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:09:18,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:09:49,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:10:19,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:10:50,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:11:20,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:11:50,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:12:20,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:12:50,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:13:20,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:13:50,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:14:23,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:14:54,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:15:24,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:15:54,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:16:24,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:16:54,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:17:24,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:17:54,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:18:25,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:18:55,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:19:25,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:19:55,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:20:25,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:20:55,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:21:25,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:21:55,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:22:26,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:22:56,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:23:26,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:23:56,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:24:26,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:24:56,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:25:26,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:25:56,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:26:26,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:26:56,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:27:27,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:27:57,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:28:27,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:28:58,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:29:28,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:29:58,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:30:28,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:30:58,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:31:28,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:31:58,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:32:29,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:32:59,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:33:29,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:33:59,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:34:29,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:34:59,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:35:29,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:35:59,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:36:29,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:36:59,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:37:29,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:38:00,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:38:30,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:39:01,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:39:31,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:40:01,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:40:31,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:41:02,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:41:32,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:42:02,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:42:33,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:43:03,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:43:33,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:44:03,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:44:34,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:45:04,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:45:34,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:46:05,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:46:35,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:47:06,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:47:37,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:48:07,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:48:37,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:49:07,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:49:37,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:50:07,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:50:37,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:51:07,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:51:38,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:52:08,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:52:38,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:53:08,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:53:38,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:54:11,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:54:41,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:55:12,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:55:42,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:56:12,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:56:42,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:57:12,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:57:42,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:58:12,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:58:42,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:59:12,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 18:59:43,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:00:13,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:00:43,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:01:13,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:01:43,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:02:14,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:02:44,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:03:14,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:03:45,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:04:15,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:04:45,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:05:15,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:05:45,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:06:15,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:06:45,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:07:15,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:07:45,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:08:16,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:08:46,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:09:16,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:09:46,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:10:19,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:10:49,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:11:19,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:11:49,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:12:19,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:12:50,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:13:20,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:13:50,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:14:20,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:14:50,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:15:20,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:15:50,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:16:20,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:16:50,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:17:21,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:17:53,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:18:23,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:18:53,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:19:23,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:19:53,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:20:23,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:20:54,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:21:25,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:21:55,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:22:25,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:22:55,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:23:26,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:23:56,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:24:26,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:24:56,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:25:26,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:25:56,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:26:27,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:26:57,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:27:27,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:27:57,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:28:27,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:28:57,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:29:27,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:29:57,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:30:27,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:30:58,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:31:28,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:31:58,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:32:28,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:32:58,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:33:28,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:33:58,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:34:28,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:34:58,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:35:29,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:35:59,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:36:30,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:37:00,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:37:30,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:38:00,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:38:30,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:39:00,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:39:31,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:40:04,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:40:35,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:41:05,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:41:35,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:42:05,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:42:36,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:43:06,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:43:36,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:44:06,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:44:36,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:45:07,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:45:37,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:46:07,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:46:38,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:47:10,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:47:40,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:48:10,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:48:40,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:49:10,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:49:40,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:50:10,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:50:43,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:51:13,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:51:44,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:52:14,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:52:44,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:53:14,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:53:45,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:54:27,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:54:57,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:55:27,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:55:57,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:56:27,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:56:57,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:57:27,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:57:57,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:58:30,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:59:00,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 19:59:30,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 20:00:00,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 20:00:30,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 20:01:00,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 20:01:30,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 20:02:00,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 20:02:36,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 20:03:06,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 20:03:36,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 20:04:07,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 20:04:37,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 20:05:07,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 20:05:37,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 20:06:07,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 20:06:38,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 20:07:09,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 20:07:39,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 20:08:09,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 20:08:40,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 20:09:10,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 20:09:40,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 20:10:11,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 20:10:41,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 20:11:11,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 20:11:41,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
07-04-2021 20:12:11,14505.0,14535.0,10830.04,10860.22,17221.53,17275.09,11065.93,11106.11
